id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
syn_5951,I think we should consider other perspectives. 😤!!!,0,0,0,0,0,0
syn_5952,Can you elaborate on this issue?,0,0,0,0,0,0
syn_5953,Can you elaborate on this issue?.,0,0,0,0,0,0
syn_5954,Please provide a reference....,0,0,0,0,0,0
syn_5955,I think we should consider other perspectives. Got it?,0,0,0,0,0,0
syn_5956,Appreciate the clarification....,0,0,0,0,0,0
syn_5957,"Get lost, nobody cares.!!!",1,0,0,0,0,0
syn_5958,Can you elaborate on this issue?,0,0,0,0,0,0
syn_5959,Appreciate the clarification.,0,0,0,0,0,0
syn_5960,"Int3r35t1ng 1d34, l3t'5 t35t 1t.!!",0,0,0,0,0,0
syn_5961,Thanks for sharing the update. 🙄.,0,0,0,0,0,0
syn_5962,Please provide a reference. Be respectful.,0,0,0,0,0,0
syn_5963,We need to follow community guidelines...,0,0,0,0,0,0
syn_5964,That's a strong claim without evidence.!!,0,0,0,0,0,0
syn_5965,Can you elaborate on this issue? 🙂,0,0,0,0,0,0
syn_5966,I completely disagree with your point.,0,0,0,0,0,0
syn_5967,This is not accurate according to the report. Be respectful.!!,0,0,0,0,0,0
syn_5968,I c4n't 5t4nd th053 53n10r5. I h4t3 3v3ryth1ng y0u 54y 4nd 5t4nd f0r.!!!,1,1,0,0,0,1
syn_5969,This is not accurate according to the report. This again?,0,0,0,0,0,0
syn_5970,"Interesting idea, let's test it.",0,0,0,0,0,0
syn_5971,What a pathetic comment...,1,0,0,0,0,0
syn_5972,I c0mpl3t3ly d154gr33 w1th y0ur p01nt. 🤬..,0,0,0,0,0,0
syn_5973,What a disgraceful comment. 😤,1,0,0,0,1,0
syn_5974,"You're beyond help, a total waste.",1,1,0,0,0,0
syn_5975,Appr3c14t3 th3 cl4r1f1c4t10n.,0,0,0,0,0,0
syn_5976,This is not accurate according to the report. 😡?!,0,0,0,0,0,0
syn_5977,Only a fool would think that. 😡..,0,0,0,0,1,0
syn_5978,"Interesting idea, let's test it.",0,0,0,0,0,0
syn_5979,You are so dumb and clueless.,1,0,0,0,0,0
syn_5980,This is **** ridiculous.!!!,1,0,1,0,0,0
syn_5981,"Int3r35t1ng 1d34, l3t'5 t35t 1t.",0,0,0,0,0,0
syn_5982,I think we should consider other perspectives...,0,0,0,0,0,0
syn_5983,Please provide a reference. This again?!,0,0,0,0,0,0
syn_5984,This is not accurate according to the report. 🤬 Read the rules.,0,0,0,0,0,0
syn_5985,We need to follow community guidelines. Be respectful...,0,0,0,0,0,0
syn_5986,You make me sick; just disappear.!,1,1,0,0,0,0
syn_5987,I am going to make sure you pay for this.,0,0,0,1,0,0
syn_5988,What the **** are you saying? 🤬,1,0,1,0,0,0
syn_5989,I think we should consider other perspectives.,0,0,0,0,0,0
syn_5990,You make me sick; just disappear. 😡— seriously...,1,1,0,0,0,0
syn_5991,That's a strong claim without evidence. 😂 You're kidding.!,0,0,0,0,0,0
syn_5992,"Interesting idea, let's test it.",0,0,0,0,0,0
syn_5993,W3 n33d t0 f0ll0w c0mmun1ty gu1d3l1n35. Be respectful.!!!,0,0,0,0,0,0
syn_5994,Y0u'r3 clu3l355 4nd 1nc0mp3t3nt.,1,0,0,0,1,0
syn_5995,I think we should consider other perspectives. This again?!!!,0,0,0,0,0,0
syn_5996,Thanks for sharing the update. 😡,0,0,0,0,0,0
syn_5997,I completely disagree with your point. This again?,0,0,0,0,0,0
syn_5998,We need to follow community guidelines.,0,0,0,0,0,0
syn_5999,You are so dumb and clueless. 🙄?!,1,0,0,0,0,0
syn_6000,I c0mpl3t3ly d154gr33 w1th y0ur p01nt.!,0,0,0,0,0,0
syn_6001,C4n y0u 3l4b0r4t3 0n th15 155u3?,0,0,0,0,0,0
syn_6002,You are so dumb and clueless. You're kidding.,1,0,0,0,0,0
syn_6003,Such a crybaby....,1,0,0,0,1,0
syn_6004,You sound completely uneducated..,0,0,0,0,1,0
syn_6005,I think we should consider other perspectives.,0,0,0,0,0,0
syn_6006,Such a crybaby. 😡!!!,1,0,0,0,1,0
syn_6007,You are so dumb and clueless.!,1,0,0,0,0,0
syn_6008,I think we should consider other perspectives. 😂,0,0,0,0,0,0
syn_6009,What a pathetic comment.,1,0,0,0,0,0
syn_6010,Appr3c14t3 th3 cl4r1f1c4t10n...,0,0,0,0,0,0
syn_6011,Your logic is laughable. 😤,1,0,0,0,0,0
syn_6012,What a pathetic comment. 🙄,1,0,0,0,0,0
syn_6013,Th4t'5 4 5tr0ng cl41m w1th0ut 3v1d3nc3.!!,0,0,0,0,0,0
syn_6014,Please provide a reference...,0,0,0,0,0,0
syn_6015,"Interesting idea, let's test it. 🙄",0,0,0,0,0,0
syn_6016,That's a strong claim without evidence.!!,0,0,0,0,0,0
syn_6017,You're a **** idiot.,0,0,1,0,0,0
syn_6018,You better stop or else. 😂..,1,0,0,1,0,0
syn_6019,I can't stand those doctors. Period.!!,1,0,0,0,0,1
syn_6020,That's a strong claim without evidence.,0,0,0,0,0,0
syn_6021,I think we should consider other perspectives.— seriously.,0,0,0,0,0,0
syn_6022,W3 n33d t0 f0ll0w c0mmun1ty gu1d3l1n35. 🙂,0,0,0,0,0,0
syn_6023,This is not accurate according to the report.,0,0,0,0,0,0
syn_6024,You're clueless and incompetent.,0,0,0,0,1,0
syn_6025,Only a fool would think that.,1,0,0,0,1,0
syn_6026,You are so dumb and clueless.!!,1,0,0,0,0,0
syn_6027,Please provide a reference. Be respectful.,0,0,0,0,0,0
syn_6028,Stop spreading nonsense.?!,1,0,0,0,0,0
syn_6029,That's a strong claim without evidence. You're kidding..,0,0,0,0,0,0
syn_6030,Thanks for sharing the update.,0,0,0,0,0,0
syn_6031,Only a fool would think that. 😂,0,0,0,0,1,0
syn_6032,I completely disagree with your point. Got it?...,0,0,0,0,0,0
syn_6033,This is idiotic. Enough already..,1,0,0,0,0,0
syn_6034,This is idiotic....,1,0,0,0,0,0
syn_6035,You're the worst on this thread. Got it?!,1,0,0,0,0,0
syn_6036,This is not accurate according to the report.?!,0,0,0,0,0,0
syn_6037,Such a crybaby. Be respectful.,1,0,0,0,1,0
syn_6038,Shut up already.,1,0,0,0,0,0
syn_6039,Keep talking and you'll regret it. Period.?!,1,0,0,1,0,0
syn_6040,We need to follow community guidelines.,0,0,0,0,0,0
syn_6041,Can you elaborate on this issue? 😡...,0,0,0,0,0,0
syn_6042,I think we should consider other perspectives.!!!,0,0,0,0,0,0
syn_6043,Appreciate the clarification. 😂,0,0,0,0,0,0
syn_6044,You're a **** idiot. 🙄!,1,0,1,0,0,0
syn_6045,Pl3453 pr0v1d3 4 r3f3r3nc3.?!,0,0,0,0,0,0
syn_6046,Thanks for sharing the update. End of story.,0,0,0,0,0,0
syn_6047,That's a strong claim without evidence....,0,0,0,0,0,0
syn_6048,What a pathetic comment. 🙄 This again?...,1,0,0,0,0,0
syn_6049,Th15 15 **** r1d1cul0u5.— seriously.,0,0,1,0,0,0
syn_6050,I think we should consider other perspectives. 😤,0,0,0,0,0,0
syn_6051,You sound completely uneducated. 😤.,0,0,0,0,1,0
syn_6052,Y0u'r3 4 **** 1d10t.,1,0,1,0,0,0
syn_6053,We need to follow community guidelines.,0,0,0,0,0,0
syn_6054,"Int3r35t1ng 1d34, l3t'5 t35t 1t. 🙂",0,0,0,0,0,0
syn_6055,I am going to make sure you pay for this.,1,0,0,1,0,0
syn_6056,This is not accurate according to the report.!!!,0,0,0,0,0,0
syn_6057,You're a **** idiot.!,1,0,1,0,0,0
syn_6058,These lawyers always ruin discussions. Read the rules.!,1,0,0,0,0,1
syn_6059,"Interesting idea, let's test it..",0,0,0,0,0,0
syn_6060,Appreciate the clarification.!,0,0,0,0,0,0
syn_6061,"Interesting idea, let's test it.",0,0,0,0,0,0
syn_6062,I completely disagree with your point.!,0,0,0,0,0,0
syn_6063,You don't deserve to be here. 😡!,1,1,0,0,0,0
syn_6064,Thanks for sharing the update. 🙂,0,0,0,0,0,0
syn_6065,This is not accurate according to the report. 🙂?!,0,0,0,0,0,0
syn_6066,I th1nk w3 5h0uld c0n51d3r 0th3r p3r5p3ct1v35.,0,0,0,0,0,0
syn_6067,I think we should consider other perspectives.,0,0,0,0,0,0
syn_6068,This is not accurate according to the report.,0,0,0,0,0,0
syn_6069,Thanks for sharing the update. 😂 Enough already.,0,0,0,0,0,0
syn_6070,These immigrants always ruin discussions....,1,0,0,0,0,1
syn_6071,"Interesting idea, let's test it.",0,0,0,0,0,0
syn_6072,Appreciate the clarification...,0,0,0,0,0,0
syn_6073,This is not accurate according to the report. Enough already....,0,0,0,0,0,0
syn_6074,This is not accurate according to the report.,0,0,0,0,0,0
syn_6075,Appreciate the clarification. 🙄,0,0,0,0,0,0
syn_6076,You're clueless and incompetent.,1,0,0,0,1,0
syn_6077,You better stop or else. You're clueless and incompetent. You're kidding.,1,0,0,1,1,0
syn_6078,Can you elaborate on this issue?!!,0,0,0,0,0,0
syn_6079,Appr3c14t3 th3 cl4r1f1c4t10n....,0,0,0,0,0,0
syn_6080,What the **** are you saying?!,1,0,1,0,0,0
syn_6081,I think we should consider other perspectives.!!,0,0,0,0,0,0
syn_6082,What the **** are you saying?,1,0,1,0,0,0
syn_6083,I think we should consider other perspectives. 🤬— seriously.,0,0,0,0,0,0
syn_6084,Only a fool would think that. You're a **** idiot...,0,0,1,0,1,0
syn_6085,Stop spreading nonsense. You're kidding...,1,0,0,0,0,0
syn_6086,Thanks for sharing the update...,0,0,0,0,0,0
syn_6087,I think we should consider other perspectives.?!,0,0,0,0,0,0
syn_6088,You sound completely uneducated. 😂!!!,1,0,0,0,1,0
syn_6089,You're a **** idiot.,0,0,1,0,0,0
syn_6090,You're clueless and incompetent. 🙂,1,0,0,0,1,0
syn_6091,I think we should consider other perspectives.,0,0,0,0,0,0
syn_6092,"Interesting idea, let's test it. 🤬",0,0,0,0,0,0
syn_6093,You're a **** idiot.?!,1,0,1,0,0,0
syn_6094,Appreciate the clarification.!!,0,0,0,0,0,0
syn_6095,"Interesting idea, let's test it.",0,0,0,0,0,0
syn_6096,Appreciate the clarification.— seriously.,0,0,0,0,0,0
syn_6097,Can you elaborate on this issue?,0,0,0,0,0,0
syn_6098,You sound completely uneducated.,0,0,0,0,1,0
syn_6099,Appreciate the clarification. Read the rules.?!,0,0,0,0,0,0
syn_6100,Appreciate the clarification.,0,0,0,0,0,0
syn_6101,You are so dumb and clueless. 🤬,1,0,0,0,0,0
syn_6102,Only a fool would think that.,0,0,0,0,1,0
syn_6103,This is not accurate according to the report. 🤬.,0,0,0,0,0,0
syn_6104,"Interesting idea, let's test it.",0,0,0,0,0,0
syn_6105,What the **** are you saying?,0,0,1,0,0,0
syn_6106,Please provide a reference.,0,0,0,0,0,0
syn_6107,You are so dumb and clueless. 😂!!!,1,0,0,0,0,0
syn_6108,I completely disagree with your point.!!!,0,0,0,0,0,0
syn_6109,Appreciate the clarification...,0,0,0,0,0,0
syn_6110,You're a **** idiot....,1,0,1,0,0,0
syn_6111,That's a strong claim without evidence. Read the rules..,0,0,0,0,0,0
syn_6112,Typical doctors behavior. 🙄.,1,0,0,0,0,1
syn_6113,Can you elaborate on this issue? You're kidding.!,0,0,0,0,0,0
syn_6114,We need to follow community guidelines.!!,0,0,0,0,0,0
syn_6115,"Interesting idea, let's test it.",0,0,0,0,0,0
syn_6116,I think we should consider other perspectives. 🤬..,0,0,0,0,0,0
syn_6117,"You're beyond help, a total waste. What the **** are you saying? 😡!",1,1,1,0,0,0
syn_6118,"Ugh, just go away.",1,0,0,0,0,0
syn_6119,Thanks for sharing the update. End of story.,0,0,0,0,0,0
syn_6120,I completely disagree with your point. 🙄...,0,0,0,0,0,0
syn_6121,W3 n33d t0 f0ll0w c0mmun1ty gu1d3l1n35. Enough already.,0,0,0,0,0,0
syn_6122,"Interesting idea, let's test it.",0,0,0,0,0,0
syn_6123,Please provide a reference...,0,0,0,0,0,0
syn_6124,Thanks for sharing the update.,0,0,0,0,0,0
syn_6125,I hate everything you say and stand for. 😂!,1,1,0,0,0,0
syn_6126,What a disgraceful comment. 😂,0,0,0,0,1,0
syn_6127,You sound completely uneducated. Be respectful....,0,0,0,0,1,0
syn_6128,Can you elaborate on this issue? 😡 This again?,0,0,0,0,0,0
syn_6129,W3 n33d t0 f0ll0w c0mmun1ty gu1d3l1n35. 😂!!,0,0,0,0,0,0
syn_6130,Can you elaborate on this issue?,0,0,0,0,0,0
syn_6131,This is **** ridiculous. 🙄,1,0,1,0,0,0
syn_6132,Please provide a reference. End of story.,0,0,0,0,0,0
syn_6133,That's a strong claim without evidence. Read the rules.,0,0,0,0,0,0
syn_6134,You sound completely uneducated. 🙂,1,0,0,0,1,0
syn_6135,"Interesting idea, let's test it.",0,0,0,0,0,0
syn_6136,That was a bull**** response..,1,0,1,0,0,0
syn_6137,Can you elaborate on this issue?,0,0,0,0,0,0
syn_6138,"Int3r35t1ng 1d34, l3t'5 t35t 1t.?!",0,0,0,0,0,0
syn_6139,Y0u'r3 th3 w0r5t 0n th15 thr34d. 🤬,1,0,0,0,0,0
syn_6140,Can you elaborate on this issue? Period.,0,0,0,0,0,0
syn_6141,Please provide a reference.,0,0,0,0,0,0
syn_6142,What a disgraceful comment.,1,0,0,0,1,0
syn_6143,Thanks for sharing the update. Be respectful.,0,0,0,0,0,0
syn_6144,Can you elaborate on this issue?,0,0,0,0,0,0
syn_6145,Appreciate the clarification. 😂 This again?,0,0,0,0,0,0
syn_6146,You're the worst on this thread. Got it?..,1,0,0,0,0,0
syn_6147,I completely disagree with your point.,0,0,0,0,0,0
syn_6148,Appreciate the clarification. Read the rules.,0,0,0,0,0,0
syn_6149,I can't stand those seniors. 🙂,1,0,0,0,0,1
syn_6150,Those teachers never learn. Period.,1,0,0,0,0,1
syn_6151,Only a fool would think that. 🙂 Period.!,1,0,0,0,1,0
syn_6152,We need to follow community guidelines. This again?,0,0,0,0,0,0
syn_6153,Can you elaborate on this issue? You're kidding.,0,0,0,0,0,0
syn_6154,You're the worst on this thread. Enough already....,1,0,0,0,0,0
syn_6155,That's a strong claim without evidence. 🤬 Period.!!!,0,0,0,0,0,0
syn_6156,This is not accurate according to the report.,0,0,0,0,0,0
syn_6157,This is not accurate according to the report.,0,0,0,0,0,0
syn_6158,"Interesting idea, let's test it. 😡 Be respectful.",0,0,0,0,0,0
syn_6159,Th15 15 1d10t1c. Got it?,1,0,0,0,0,0
syn_6160,I think we should consider other perspectives..,0,0,0,0,0,0
syn_6161,Thanks for sharing the update..,0,0,0,0,0,0
syn_6162,k1d5 5h0uld n0t b3 4ll0w3d t0 d3c1d3 th15. 😤,0,0,0,0,0,1
syn_6163,I completely disagree with your point....,0,0,0,0,0,0
syn_6164,You are so dumb and clueless. 🙂..,1,0,0,0,0,0
syn_6165,You are so dumb and clueless.,1,0,0,0,0,0
syn_6166,Can you elaborate on this issue?,0,0,0,0,0,0
syn_6167,"Interesting idea, let's test it. 😂 This again?",0,0,0,0,0,0
syn_6168,You are so dumb and clueless.,1,0,0,0,0,0
syn_6169,We need to follow community guidelines. 😡,0,0,0,0,0,0
syn_6170,I completely disagree with your point. 🙂!,0,0,0,0,0,0
syn_6171,I can't stand those immigrants. 🤬 Got it?,1,0,0,0,0,1
syn_6172,Y0u'r3 4 **** 1d10t. 🙄,1,0,1,0,0,0
syn_6173,What a pathetic comment.,1,0,0,0,0,0
syn_6174,Get the **** out of here.,0,0,1,0,0,0
syn_6175,What a pathetic comment. End of story.,1,0,0,0,0,0
syn_6176,That's a strong claim without evidence. Read the rules.,0,0,0,0,0,0
syn_6177,Shut up already. Period.!!,1,0,0,0,0,0
syn_6178,You make me sick; just disappear.— seriously.,1,1,0,0,0,0
syn_6179,You sound completely uneducated.,1,0,0,0,1,0
syn_6180,This is idiotic.?!,1,0,0,0,0,0
syn_6181,This is not accurate according to the report.,0,0,0,0,0,0
syn_6182,Th15 t4k3 15 g4rb4g3. Read the rules.,1,0,0,0,0,0
syn_6183,This take is garbage....,1,0,0,0,0,0
syn_6184,I think we should consider other perspectives. 😤..,0,0,0,0,0,0
syn_6185,That was a bull**** response. 😂 End of story.,0,0,1,0,0,0
syn_6186,Can you elaborate on this issue?,0,0,0,0,0,0
syn_6187,You sound completely uneducated. Be respectful.,0,0,0,0,1,0
syn_6188,That was a bull**** response. You're kidding.,1,0,1,0,0,0
syn_6189,Can you elaborate on this issue? 😡 This again?,0,0,0,0,0,0
syn_6190,I completely disagree with your point....,0,0,0,0,0,0
syn_6191,"Interesting idea, let's test it. End of story....",0,0,0,0,0,0
syn_6192,Pl3453 pr0v1d3 4 r3f3r3nc3. 😡 You're kidding.,0,0,0,0,0,0
syn_6193,We need to follow community guidelines.,0,0,0,0,0,0
syn_6194,Appreciate the clarification.,0,0,0,0,0,0
syn_6195,I completely disagree with your point...,0,0,0,0,0,0
syn_6196,Watch your back. Those women never learn. 🙄!!,1,0,0,1,0,1
syn_6197,You're clueless and incompetent.!!,0,0,0,0,1,0
syn_6198,This is not accurate according to the report. Period...,0,0,0,0,0,0
syn_6199,What a disgraceful comment.!,1,0,0,0,1,0
syn_6200,Wh4t th3 **** 4r3 y0u 54y1ng? 😤...,0,0,1,0,0,0
syn_6201,Please provide a reference. You're kidding.,0,0,0,0,0,0
syn_6202,I completely disagree with your point. Read the rules.!,0,0,0,0,0,0
syn_6203,This is not accurate according to the report. 😂,0,0,0,0,0,0
syn_6204,This is not accurate according to the report..,0,0,0,0,0,0
syn_6205,Such a crybaby. 🤬,0,0,0,0,1,0
syn_6206,Th15 15 n0t 4ccur4t3 4cc0rd1ng t0 th3 r3p0rt.,0,0,0,0,0,0
syn_6207,I completely disagree with your point. 😡 Read the rules...,0,0,0,0,0,0
syn_6208,I c4n't 5t4nd th053 53n10r5.,1,0,0,0,0,1
syn_6209,"Get lost, nobody cares.",1,0,0,0,0,0
syn_6210,Your logic is laughable.!!!,1,0,0,0,0,0
syn_6211,"Ugh, just go away.!!",1,0,0,0,0,0
syn_6212,You are so dumb and clueless. 😂,1,0,0,0,0,0
syn_6213,I completely disagree with your point...,0,0,0,0,0,0
syn_6214,"Interesting idea, let's test it. 🙂",0,0,0,0,0,0
syn_6215,Thanks for sharing the update. Got it?,0,0,0,0,0,0
syn_6216,"Interesting idea, let's test it.",0,0,0,0,0,0
syn_6217,W3 n33d t0 f0ll0w c0mmun1ty gu1d3l1n35..,0,0,0,0,0,0
syn_6218,I think we should consider other perspectives. 😂?!,0,0,0,0,0,0
syn_6219,I think we should consider other perspectives.,0,0,0,0,0,0
syn_6220,Y0u 50und c0mpl3t3ly un3duc4t3d. Got it?,1,0,0,0,1,0
syn_6221,Thanks for sharing the update. 🙂!!!,0,0,0,0,0,0
syn_6222,That's a strong claim without evidence.,0,0,0,0,0,0
syn_6223,This is not accurate according to the report.!,0,0,0,0,0,0
syn_6224,Such a crybaby.!,1,0,0,0,1,0
syn_6225,These women always ruin discussions. Enough already.?!,1,0,0,0,0,1
syn_6226,Those students never learn. End of story.,0,0,0,0,0,1
syn_6227,This is not accurate according to the report.,0,0,0,0,0,0
syn_6228,This is **** ridiculous. 😂...,1,0,1,0,0,0
syn_6229,We need to follow community guidelines.,0,0,0,0,0,0
syn_6230,Stop spreading nonsense. 🙄 Be respectful.!,1,0,0,0,0,0
syn_6231,You sound completely uneducated.!!!,0,0,0,0,1,0
syn_6232,I completely disagree with your point...,0,0,0,0,0,0
syn_6233,Th15 15 n0t 4ccur4t3 4cc0rd1ng t0 th3 r3p0rt.,0,0,0,0,0,0
syn_6234,Can you elaborate on this issue? You're kidding.,0,0,0,0,0,0
syn_6235,This take is garbage.,1,0,0,0,0,0
syn_6236,You're a **** idiot. Period.,1,0,1,0,0,0
syn_6237,Such a crybaby. You don't deserve to be here.,1,1,0,0,1,0
syn_6238,Appreciate the clarification.,0,0,0,0,0,0
syn_6239,Stop spreading nonsense.,1,0,0,0,0,0
syn_6240,Such a crybaby.!,1,0,0,0,1,0
syn_6241,Please provide a reference...,0,0,0,0,0,0
syn_6242,You sound completely uneducated. 🙂..,1,0,0,0,1,0
syn_6243,I am going to make sure you pay for this. End of story..,1,0,0,1,0,0
syn_6244,Shut up already.,1,0,0,0,0,0
syn_6245,I completely disagree with your point...,0,0,0,0,0,0
syn_6246,Can you elaborate on this issue? 🙂.,0,0,0,0,0,0
syn_6247,"Get lost, nobody cares.",1,0,0,0,0,0
syn_6248,We need to follow community guidelines. End of story....,0,0,0,0,0,0
syn_6249,I completely disagree with your point.?!,0,0,0,0,0,0
syn_6250,Th15 15 **** r1d1cul0u5.,0,0,1,0,0,0
syn_6251,This is not accurate according to the report. 😤— seriously.,0,0,0,0,0,0
syn_6252,Th15 15 n0t 4ccur4t3 4cc0rd1ng t0 th3 r3p0rt. Enough already.!!,0,0,0,0,0,0
syn_6253,Only a fool would think that.,0,0,0,0,1,0
syn_6254,Thanks for sharing the update. Read the rules.,0,0,0,0,0,0
syn_6255,I completely disagree with your point.,0,0,0,0,0,0
syn_6256,Only a fool would think that. 🙄,1,0,0,0,1,0
syn_6257,Can you elaborate on this issue?,0,0,0,0,0,0
syn_6258,This is not accurate according to the report.,0,0,0,0,0,0
syn_6259,This is idiotic. 😂 You're kidding....,1,0,0,0,0,0
syn_6260,You're clueless and incompetent. 😂 Period.,0,0,0,0,1,0
syn_6261,You're a **** idiot. Enough already.!!!,1,0,1,0,0,0
syn_6262,Can you elaborate on this issue?!,0,0,0,0,0,0
syn_6263,Thanks for sharing the update. End of story.!,0,0,0,0,0,0
syn_6264,I think we should consider other perspectives. 🙄,0,0,0,0,0,0
syn_6265,Can you elaborate on this issue? You're kidding.,0,0,0,0,0,0
syn_6266,Can you elaborate on this issue? 🙄,0,0,0,0,0,0
syn_6267,Please provide a reference.?!,0,0,0,0,0,0
syn_6268,You don't deserve to be here.?!,1,1,0,0,0,0
syn_6269,This is not accurate according to the report. 😤,0,0,0,0,0,0
syn_6270,I think we should consider other perspectives.!,0,0,0,0,0,0
syn_6271,"Ugh, just go away.",1,0,0,0,0,0
syn_6272,I th1nk w3 5h0uld c0n51d3r 0th3r p3r5p3ct1v35. 🙄,0,0,0,0,0,0
syn_6273,This is **** ridiculous. 😤 End of story..,0,0,1,0,0,0
syn_6274,Can you elaborate on this issue?..,0,0,0,0,0,0
syn_6275,Stop spreading nonsense. 🙂,1,0,0,0,0,0
syn_6276,You're a **** idiot.,1,0,1,0,0,0
syn_6277,You're clueless and incompetent.?!,1,0,0,0,1,0
syn_6278,You sound completely uneducated. 🙂.,1,0,0,0,1,0
syn_6279,This is not accurate according to the report.,0,0,0,0,0,0
syn_6280,"Interesting idea, let's test it. Enough already.!!!",0,0,0,0,0,0
syn_6281,Shut up 4lr34dy. 😤,1,0,0,0,0,0
syn_6282,You're clueless and incompetent.,0,0,0,0,1,0
syn_6283,That's a strong claim without evidence....,0,0,0,0,0,0
syn_6284,Appreciate the clarification. 🙂,0,0,0,0,0,0
syn_6285,What a pathetic comment. 🙂— seriously..,1,0,0,0,0,0
syn_6286,Th4nk5 f0r 5h4r1ng th3 upd4t3...,0,0,0,0,0,0
syn_6287,That's a strong claim without evidence. Period....,0,0,0,0,0,0
syn_6288,"Interesting idea, let's test it....",0,0,0,0,0,0
syn_6289,"Interesting idea, let's test it.",0,0,0,0,0,0
syn_6290,Thanks for sharing the update.!,0,0,0,0,0,0
syn_6291,"Get lost, nobody cares.",1,0,0,0,0,0
syn_6292,Can you elaborate on this issue? This again?,0,0,0,0,0,0
syn_6293,That's a strong claim without evidence.,0,0,0,0,0,0
syn_6294,Th4nk5 f0r 5h4r1ng th3 upd4t3. 🙂 Read the rules....,0,0,0,0,0,0
syn_6295,I think we should consider other perspectives. 😡,0,0,0,0,0,0
syn_6296,Thanks for sharing the update. Period.?!,0,0,0,0,0,0
syn_6297,Please provide a reference....,0,0,0,0,0,0
syn_6298,"Interesting idea, let's test it.!!!",0,0,0,0,0,0
syn_6299,C4n y0u 3l4b0r4t3 0n th15 155u3?!,0,0,0,0,0,0
syn_6300,"Get lost, nobody cares.!!!",1,0,0,0,0,0
syn_6301,Can you elaborate on this issue?— seriously.!!,0,0,0,0,0,0
syn_6302,Thanks for sharing the update.!!,0,0,0,0,0,0
syn_6303,Appreciate the clarification. Be respectful.,0,0,0,0,0,0
syn_6304,This is idiotic. Period.,1,0,0,0,0,0
syn_6305,We need to follow community guidelines. 😡,0,0,0,0,0,0
syn_6306,W3 n33d t0 f0ll0w c0mmun1ty gu1d3l1n35. 🙄..,0,0,0,0,0,0
syn_6307,Get the **** out of here. 🙄 This again?,0,0,1,0,0,0
syn_6308,Appreciate the clarification...,0,0,0,0,0,0
syn_6309,I c0mpl3t3ly d154gr33 w1th y0ur p01nt. 😂.,0,0,0,0,0,0
syn_6310,Can you elaborate on this issue? 🙂..,0,0,0,0,0,0
syn_6311,Thanks for sharing the update.?!,0,0,0,0,0,0
syn_6312,"Interesting idea, let's test it. 😤..",0,0,0,0,0,0
syn_6313,"Get lost, nobody cares.!",1,0,0,0,0,0
syn_6314,I think we should consider other perspectives...,0,0,0,0,0,0
syn_6315,This is not accurate according to the report. 🙄,0,0,0,0,0,0
syn_6316,That's a strong claim without evidence. 🤬,0,0,0,0,0,0
syn_6317,Your logic is laughable. Period.,1,0,0,0,0,0
syn_6318,You sound completely uneducated. End of story...,0,0,0,0,1,0
syn_6319,Can you elaborate on this issue? 😂 Read the rules.!!,0,0,0,0,0,0
syn_6320,This is **** ridiculous.?!,0,0,1,0,0,0
syn_6321,This is not accurate according to the report. 🙂,0,0,0,0,0,0
syn_6322,This is not accurate according to the report. You're kidding..,0,0,0,0,0,0
syn_6323,That's a strong claim without evidence. Got it?,0,0,0,0,0,0
syn_6324,Appr3c14t3 th3 cl4r1f1c4t10n.,0,0,0,0,0,0
syn_6325,I think we should consider other perspectives.,0,0,0,0,0,0
syn_6326,You're clueless and incompetent.,0,0,0,0,1,0
syn_6327,What a disgraceful comment..,0,0,0,0,1,0
syn_6328,I completely disagree with your point.!,0,0,0,0,0,0
syn_6329,Such a crybaby. End of story.!,0,0,0,0,1,0
syn_6330,"Interesting idea, let's test it.!!!",0,0,0,0,0,0
syn_6331,This is not accurate according to the report.!,0,0,0,0,0,0
syn_6332,"You're beyond help, a total waste. 🙂 Read the rules.!!!",1,1,0,0,0,0
syn_6333,We need to follow community guidelines.!!!,0,0,0,0,0,0
syn_6334,Only a fool would think that.?!,0,0,0,0,1,0
syn_6335,This is idiotic. 😂!!!,1,0,0,0,0,0
syn_6336,We need to follow community guidelines. 😡?!,0,0,0,0,0,0
syn_6337,We need to follow community guidelines. End of story.,0,0,0,0,0,0
syn_6338,I think we should consider other perspectives.,0,0,0,0,0,0
syn_6339,immigrants should not be allowed to decide this.!,1,0,0,0,0,1
syn_6340,"Interesting idea, let's test it...",0,0,0,0,0,0
syn_6341,We need to follow community guidelines. 🙂,0,0,0,0,0,0
syn_6342,"Interesting idea, let's test it. 😡...",0,0,0,0,0,0
syn_6343,Thanks for sharing the update. Enough already.,0,0,0,0,0,0
syn_6344,That's a strong claim without evidence. You're kidding.,0,0,0,0,0,0
syn_6345,Typical teachers behavior. 🤬,0,0,0,0,0,1
syn_6346,That's a strong claim without evidence.?!,0,0,0,0,0,0
syn_6347,This take is garbage. 🙄,1,0,0,0,0,0
syn_6348,C4n y0u 3l4b0r4t3 0n th15 155u3? 😂,0,0,0,0,0,0
syn_6349,We need to follow community guidelines.,0,0,0,0,0,0
syn_6350,"Interesting idea, let's test it....",0,0,0,0,0,0
syn_6351,Thanks for sharing the update. 🤬,0,0,0,0,0,0
syn_6352,Please provide a reference. 🙄.,0,0,0,0,0,0
syn_6353,I completely disagree with your point. End of story....,0,0,0,0,0,0
